odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
5.4322288488050376e-05, -9.922175870344327e-07, -3.1399980306438535, 9.750229276036766e-07, -7.808350267384055e-08, 0.02035724100233931, 0.08021127476246949, -3.1393744543031725, 102966000000, 
5.435640197521972e-05, -9.921477052057938e-07, -3.139998025983674, 3.845003658342031e-06, -5.492422618781281e-08, 0.025962366283928697, 0.07662903594075049, -3.1391288128359847, 103170000000, 
5.426781898637064e-05, -9.92274277185531e-07, -3.1399980030890027, 1.408481396336941e-06, -8.165733566557412e-08, 0.025484376591915908, 0.08710485747409813, -3.140537919534184, 104054000000, 
