odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
5.8607907628259425e-05, -9.899773011253511e-07, -3.139999158858211, 4.560029051448423e-06, -5.071810467946227e-08, 0.016186317471777567, 0.08088725848011316, -3.139869732687434, 44339000000, 
5.8566083397002074e-05, -9.900296771505345e-07, -3.139999154198517, 2.9731312434746454e-06, -7.571486543064467e-08, 0.01896784681972038, 0.07791661913600789, 3.1404995303374754, 44509000000, 
-0.7449017128921839, 0.5114194494509435, 3.1093837453673747, 0.15159420010786837, -0.006870885413496444, -0.6652376063147091, 0.5915032675498467, 3.1175719104842563, 220253000000, 
