odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
4.80233592089156e-05, -9.975056165138587e-07, -3.139998768628707, 3.0788389449423825e-06, -7.115014395536542e-08, 0.025533728918874916, 0.07928647885388139, -3.1379088723774964, 55993000000, 
4.796353325460663e-05, -9.97533096734288e-07, -3.1399987629706088, 2.6267515880831974e-06, -6.731091009392022e-08, 0.021095414618270858, 0.08172452361102316, -3.140113521856887, 56197000000, 
4.7954680293663825e-05, -9.974510377954475e-07, -3.139998741727468, 1.925100289569184e-06, -6.771147402370155e-08, 0.02320639690245342, 0.07700961217701882, -3.1403871981544507, 57047000000, 
