odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
5.3487223032733854e-05, -9.921085740631306e-07, -3.1399976757419243, 4.293738652039584e-06, -5.0706472226560755e-08, 0.02432088948695472, 0.08120024711428112, -3.13912266641184, 117455000000, 
0.6006773251896967, -1.194044393091156, 0.9319818485244981, 0.15183647905577757, 0.203104325995769, 0.27908755007394, -1.37726699753021, 0.3575258079883384, 139147000000, 
0.6037426888084109, -1.1898889654723417, 0.9388853519191208, 0.15187804601363192, 0.20312859078230755, 0.3104983579239702, -1.359834733570248, 0.40082583246185144, 139181000000, 
0.618635046143746, -1.1687997677000013, 0.9734025284681601, 0.15183788759148564, 0.20299736110631, 0.3428051589037414, -1.3465048772693136, 0.43779869252533216, 139351000000, 
